Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      18/18          std::__shared_ptr_access<sf::Texture, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [530]
[529]    0.0    0.00    0.00      18         std::__shared_ptr_access<sf::Texture, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [529]
                0.00    0.00      18/18          std::__shared_ptr<sf::Texture, (__gnu_cxx::_Lock_policy)2>::get() const [528]
-----------------------------------------------
                0.00    0.00       2/18          RenderComponent::RenderComponent(std::shared_ptr<sf::Texture>, float, float) [1000]
                0.00    0.00       2/18          UI::createButton(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, sf::Vector2<float> const&, sf::Vector2<float> const&, std::function<void ()>) [1012]
                0.00    0.00      14/18          Map::LoadMap(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [34]
[530]    0.0    0.00    0.00      18         std::__shared_ptr_access<sf::Texture, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [530]
                0.00    0.00      18/18          std::__shared_ptr_access<sf::Texture, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [529]
-----------------------------------------------
                0.00    0.00      18/18          std::function<void ()>::function(std::function<void ()> const&) [533]
[531]    0.0    0.00    0.00      18         std::function<void ()>::operator bool() const [531]
                0.00    0.00      18/21          std::_Function_base::_M_empty() const [510]
-----------------------------------------------
                0.00    0.00       3/18          std::__shared_ptr<mf::Widget, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<mf::Widget, (__gnu_cxx::_Lock_policy)2>&&) [1995]
                0.00    0.00      15/18          std::shared_ptr<mf::Widget>::~shared_ptr() [558]
[532]    0.0    0.00    0.00      18         std::__shared_ptr<mf::Widget, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [532]
                0.00    0.00      18/56          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [443]
-----------------------------------------------
                0.00    0.00       2/18          UI::createButton(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, sf::Vector2<float> const&, sf::Vector2<float> const&, std::function<void ()>) [1012]
                0.00    0.00       2/18          mf::Button::SetClickEvent(std::function<void ()>) [1656]
                0.00    0.00       4/18          mf::Button::AddEventListener(mf::eEvent, std::function<void ()>) [1657]
                0.00    0.00      10/18          void std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_append<std::function<void ()> const&>(std::function<void ()> const&) [2114]
[533]    0.0    0.00    0.00      18         std::function<void ()>::function(std::function<void ()> const&) [533]
                0.00    0.00      18/29          std::_Function_base::_Function_base() [490]
                0.00    0.00      18/18          std::function<void ()>::operator bool() const [531]
                0.00    0.00       4/8           std::_Function_handler<void (), UI::createButton(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, sf::Vector2<float> const&, sf::Vector2<float> const&, std::function<void ()>)::{lambda()#2}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [684]
                0.00    0.00       4/8           std::_Function_handler<void (), UI::createButton(Yuna::Core::ResourceManager&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, sf::Vector2<float> const&, sf::Vector2<float> const&, std::function<void ()>)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [685]
                0.00    0.00       3/6           std::_Function_handler<void (), Menu::InitExitButton()::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [724]
                0.00    0.00       3/6           std::_Function_handler<void (), Menu::InitPlayButton()::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [725]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_M_check_len(unsigned long, char const*) const [771]
[534]    0.0    0.00    0.00      16         std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::size() const [534]
-----------------------------------------------
                0.00    0.00      16/16          std::__detail::_RehashStateGuard<std::__detail::_Prime_rehash_policy>::_RehashStateGuard(std::__detail::_Prime_rehash_policy&) [536]
[535]    0.0    0.00    0.00      16         std::__detail::_Prime_rehash_policy::_M_state() const [535]
-----------------------------------------------
                0.00    0.00       3/16          std::_Hashtable<unsigned int, std::pair<unsigned int const, ComponentContainer>, std::allocator<std::pair<unsigned int const, ComponentContainer> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, ComponentContainer>, false>*, unsigned long) [891]
                0.00    0.00      13/16          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false>*, unsigned long) [596]
[536]    0.0    0.00    0.00      16         std::__detail::_RehashStateGuard<std::__detail::_Prime_rehash_policy>::_RehashStateGuard(std::__detail::_Prime_rehash_policy&) [536]
                0.00    0.00      16/16          std::__detail::_Prime_rehash_policy* std::__addressof<std::__detail::_Prime_rehash_policy>(std::__detail::_Prime_rehash_policy&) [538]
                0.00    0.00      16/16          std::__detail::_Prime_rehash_policy::_M_state() const [535]
-----------------------------------------------
                0.00    0.00       3/16          std::_Hashtable<unsigned int, std::pair<unsigned int const, ComponentContainer>, std::allocator<std::pair<unsigned int const, ComponentContainer> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, ComponentContainer>, false>*, unsigned long) [891]
                0.00    0.00      13/16          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false>*, unsigned long) [596]
[537]    0.0    0.00    0.00      16         std::__detail::_RehashStateGuard<std::__detail::_Prime_rehash_policy>::~_RehashStateGuard() [537]
-----------------------------------------------
                0.00    0.00      16/16          std::__detail::_RehashStateGuard<std::__detail::_Prime_rehash_policy>::_RehashStateGuard(std::__detail::_Prime_rehash_policy&) [536]
[538]    0.0    0.00    0.00      16         std::__detail::_Prime_rehash_policy* std::__addressof<std::__detail::_Prime_rehash_policy>(std::__detail::_Prime_rehash_policy&) [538]
-----------------------------------------------
                0.00    0.00       3/15          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket() const [881]
                0.00    0.00      12/15          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [642]
[539]    0.0    0.00    0.00      15         std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [539]
-----------------------------------------------
                0.00    0.00       3/15          std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_move_assign(std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&&, std::integral_constant<bool, true>) [893]
